dataset,station,model,horizon,threshold_type,threshold_value,recall,precision,f1,flag_rate,base_rate,station_id,station_name,station_type,province
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,1,p90,41.90754834684966,0.1458333333333333,0.4745762711864407,0.2231075697211155,0.0368059887710542,0.1197754210854647,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,2,abs_50,50.0,0.0,0.0,,0.001254705144291,0.0658720200752823,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,2,p75,29.577478042659976,0.2505643340857788,0.395017793594306,0.3066298342541436,0.1762860727728983,0.2779171894604768,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,2,p90,41.90803011292347,0.0366492146596858,0.4375,0.0676328502415458,0.0100376411543287,0.1198243412797992,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,3,abs_50,50.0,0.0,0.0,,0.0006305170239596,0.0655737704918032,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,3,p75,29.576450189155107,0.2375565610859728,0.3903345724907063,0.2953586497890295,0.169609079445145,0.2786885245901639,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,3,p90,41.909962168978566,0.037037037037037,0.4375,0.0682926829268292,0.0100882723833543,0.1191677175283732,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,4,abs_50,50.0,0.0,0.0,,0.0006337135614702,0.0652724968314321,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,4,p75,29.577471482889734,0.2242562929061785,0.3670411985018726,0.2784090909090909,0.1692015209125475,0.2769328263624842,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,4,p90,41.913244613434735,0.0376344086021505,0.4375,0.0693069306930693,0.0101394169835234,0.11787072243346,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,5,abs_50,50.0,0.0,0.0,,0.0006369426751592,0.0643312101910828,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,5,p75,29.578503184713377,0.2124711316397228,0.3724696356275304,0.2705882352941176,0.1573248407643312,0.275796178343949,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,5,p90,41.91656050955414,0.0327868852459016,0.4285714285714285,0.0609137055837563,0.0089171974522292,0.1165605095541401,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,6,abs_50,50.0,0.0,0.0,,0.0006406149903907,0.0640614990390775,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,6,p75,29.580237027546445,0.1930232558139535,0.3562231759656652,0.2503770739064856,0.1492632927610506,0.2754644458680333,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,6,p90,41.921460602178094,0.0276243093922651,0.3571428571428571,0.0512820512820512,0.0089686098654708,0.1159513132607303,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,7,abs_50,50.0,0.0,0.0,,0.0025690430314707,0.0642260757867694,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,7,p75,29.579158638407193,0.1953488372093023,0.375,0.2568807339449541,0.1438664097623635,0.2761721258831085,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,7,p90,41.92241490044959,0.0222222222222222,0.3333333333333333,0.0416666666666666,0.0077071290944123,0.1156069364161849,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,1,abs_50,50.0,0.0,0.0,,0.0059171597633136,0.0650887573964497,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,1,p75,29.794642857142858,0.2894736842105263,0.44,0.3492063492063492,0.1488095238095238,0.2261904761904762,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,1,p90,41.22380952380953,0.0526315789473684,0.3333333333333333,0.0909090909090909,0.0178571428571428,0.1130952380952381,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,2,abs_50,50.0,0.0,,,0.0,0.0833333333333333,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,2,p75,29.785928143712574,0.2888888888888888,0.4482758620689655,0.3513513513513513,0.1736526946107784,0.2694610778443114,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,2,p90,41.227544910179645,0.0,0.0,,0.0059880239520958,0.1137724550898203,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,3,abs_50,50.0,0.0,,,0.0,0.0778443113772455,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,3,p75,29.79668674698795,0.25,0.3611111111111111,0.2954545454545454,0.216867469879518,0.3132530120481928,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,3,p90,41.2578313253012,0.0,,,0.0,0.1506024096385542,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,4,abs_50,50.0,0.0,,,0.0,0.0545454545454545,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,4,p75,29.80640243902439,0.2553191489361702,0.4,0.3116883116883116,0.1829268292682926,0.2865853658536585,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,4,p90,41.27317073170733,0.0,,,0.0,0.0792682926829268,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,5,abs_50,50.0,0.0,,,0.0,0.0240963855421686,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,5,p75,29.80909090909091,0.1142857142857142,0.3636363636363636,0.1739130434782608,0.0666666666666666,0.2121212121212121,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,5,p90,41.26545454545455,0.0,,,0.0,0.0787878787878787,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,6,abs_50,50.0,0.0,,,0.0,0.0426829268292682,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,6,p75,29.789877300613497,0.0,0.0,,0.0306748466257668,0.2515337423312883,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,6,p90,41.27239263803681,0.0,,,0.0,0.0674846625766871,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,7,abs_50,50.0,0.0,,,0.0,0.0493827160493827,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,7,p75,29.78416149068323,0.119047619047619,0.3125,0.1724137931034482,0.0993788819875776,0.2608695652173913,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,sarima,7,p90,41.25341614906833,0.0,,,0.0,0.1055900621118012,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,1,abs_50,50.0,0.1714285714285714,0.173076923076923,0.1722488038277511,0.06487835308796,0.0655021834061135,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,1,p75,29.580474111041795,0.3699551569506726,0.3819444444444444,0.3758542141230068,0.2694946974422957,0.2782283218964441,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,1,p90,41.90754834684966,0.1822916666666666,0.1881720430107527,0.1851851851851851,0.1160324391765439,0.1197754210854647,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,2,abs_50,50.0,0.1714285714285714,0.173076923076923,0.1722488038277511,0.0652446675031367,0.0658720200752823,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,2,p75,29.577478042659976,0.3747178329571106,0.386046511627907,0.3802978235967926,0.2697616060225847,0.2779171894604768,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,2,p90,41.90803011292347,0.1884816753926701,0.1935483870967742,0.1909814323607427,0.1166875784190715,0.1198243412797992,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,3,abs_50,50.0,0.173076923076923,0.173076923076923,0.173076923076923,0.0655737704918032,0.0655737704918032,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,3,p75,29.576450189155107,0.3800904977375565,0.3888888888888889,0.3844393592677346,0.2723833543505675,0.2786885245901639,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,3,p90,41.909962168978566,0.1904761904761904,0.1935483870967742,0.192,0.1172761664564943,0.1191677175283732,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,4,abs_50,50.0,0.174757281553398,0.173076923076923,0.1739130434782609,0.0659062103929024,0.0652724968314321,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,4,p75,29.577471482889734,0.3821510297482837,0.3856812933025404,0.3839080459770115,0.2743979721166033,0.2769328263624842,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,4,p90,41.913244613434735,0.1935483870967742,0.1925133689839572,0.1930294906166219,0.1185044359949303,0.11787072243346,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,5,abs_50,50.0,0.1782178217821782,0.174757281553398,0.1764705882352941,0.0656050955414012,0.0643312101910828,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,5,p75,29.578503184713377,0.3833718244803695,0.3851508120649652,0.3842592592592592,0.2745222929936305,0.275796178343949,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,5,p90,41.91656050955414,0.1857923497267759,0.1857923497267759,0.185792349726776,0.1165605095541401,0.1165605095541401,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,6,abs_50,50.0,0.18,0.1764705882352941,0.1782178217821782,0.065342729019859,0.0640614990390775,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,6,p75,29.580237027546445,0.3837209302325581,0.3837209302325581,0.3837209302325581,0.2754644458680333,0.2754644458680333,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,6,p90,41.921460602178094,0.1823204419889502,0.1793478260869565,0.1808219178082191,0.1178731582319026,0.1159513132607303,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,7,abs_50,50.0,0.18,0.1782178217821782,0.1791044776119403,0.0648683365446371,0.0642260757867694,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,7,p75,29.579158638407193,0.3883720930232558,0.3883720930232558,0.3883720930232558,0.2761721258831085,0.2761721258831085,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,seasonal_naive,7,p90,41.92241490044959,0.1888888888888888,0.1857923497267759,0.18732782369146,0.117533718689788,0.1156069364161849,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,1,abs_50,50.0,0.7142857142857143,0.1102941176470588,0.1910828025477707,0.4242046163443543,0.0655021834061135,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,1,p75,29.580474111041795,0.9887892376681614,0.2983761840324763,0.4584199584199585,0.9220212102308172,0.2782283218964441,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,1,p90,41.90754834684966,0.890625,0.1694747274529237,0.2847626977518734,0.6294447910168434,0.1197754210854647,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,2,abs_50,50.0,0.638095238095238,0.0992592592592592,0.1717948717948717,0.4234629861982434,0.0658720200752823,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,2,p75,29.577478042659976,0.981941309255079,0.2915549597855228,0.4496124031007751,0.9360100376411544,0.2779171894604768,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,2,p90,41.90803011292347,0.837696335078534,0.1593625498007968,0.2677824267782426,0.6298619824341279,0.1198243412797992,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,3,abs_50,50.0,0.6153846153846154,0.0972644376899696,0.1679790026246719,0.4148802017654476,0.0655737704918032,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,3,p75,29.576450189155107,0.9773755656108596,0.289350301406564,0.4465116279069768,0.9413619167717528,0.2786885245901639,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,3,p90,41.909962168978566,0.8359788359788359,0.1595959595959596,0.2680237489397795,0.6242118537200504,0.1191677175283732,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,4,abs_50,50.0,0.6213592233009708,0.0981595092024539,0.1695364238410596,0.4131812420785805,0.0652724968314321,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,4,p75,29.577471482889734,0.9794050343249427,0.2862876254180602,0.4430641821946169,0.947401774397972,0.2769328263624842,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,4,p90,41.913244613434735,0.8225806451612904,0.1543895055499495,0.259983007646559,0.6280101394169835,0.11787072243346,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,5,abs_50,50.0,0.6237623762376238,0.0972222222222222,0.1682242990654205,0.4127388535031847,0.0643312101910828,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,5,p75,29.578503184713377,0.9861431870669746,0.285427807486631,0.4427164333851736,0.9528662420382166,0.275796178343949,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,5,p90,41.91656050955414,0.819672131147541,0.1497005988023952,0.2531645569620253,0.6382165605095541,0.1165605095541401,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,6,abs_50,50.0,0.62,0.096875,0.1675675675675675,0.4099935938500961,0.0640614990390775,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,6,p75,29.580237027546445,0.983720930232558,0.2840832773673606,0.4408546117769672,0.9538757206918642,0.2754644458680333,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,6,p90,41.921460602178094,0.8397790055248618,0.1523046092184369,0.2578456318914334,0.6393337604099936,0.1159513132607303,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,7,abs_50,50.0,0.6,0.0943396226415094,0.1630434782608695,0.4084778420038535,0.0642260757867694,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,7,p75,29.579158638407193,0.9906976744186048,0.2843791722296395,0.4419087136929461,0.962106615285806,0.2761721258831085,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,stl_ridge_direct,7,p90,41.92241490044959,0.8333333333333334,0.1507537688442211,0.2553191489361702,0.6390494540783558,0.1156069364161849,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,1,abs_50,50.0,0.0,0.0,,0.0005830903790087,0.0116618075801749,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,1,p75,16.459183673469386,0.578088578088578,0.6294416243654822,0.6026731470230862,0.229737609329446,0.2501457725947522,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,1,p90,22.1065306122449,0.4143646408839779,0.5905511811023622,0.4870129870129869,0.0740524781341107,0.1055393586005831,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,2,abs_50,50.0,0.0,,,0.0,0.0116890707188778,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,2,p75,16.459088252483927,0.3674418604651163,0.4619883040935672,0.4093264248704663,0.1998831092928112,0.2513150204558738,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,2,p90,22.106195207481004,0.1135135135135135,0.2837837837837837,0.1621621621621621,0.043249561659848,0.1081239041496201,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,3,abs_50,50.0,0.0,,,0.0,0.0117027501462843,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,3,p75,16.459040374488005,0.2459396751740139,0.4015151515151515,0.3050359712230215,0.1544763019309537,0.2521942656524283,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,3,p90,22.10567583382095,0.0483870967741935,0.2,0.0779220779220779,0.0263311878291398,0.1088355763604447,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,4,abs_50,50.0,0.0,,,0.0,0.0117164616285881,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,4,p75,16.45899238429994,0.2,0.3706896551724138,0.2598187311178248,0.1359109548916227,0.2519039250146456,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,4,p90,22.105096660808435,0.0324324324324324,0.1875,0.0552995391705069,0.018746338605741,0.1083772700644405,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,5,abs_50,50.0,0.0,,,0.0,0.0111436950146627,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,5,p75,16.458944281524925,0.1818181818181818,0.3661971830985915,0.2429906542056074,0.1249266862170088,0.2516129032258064,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,5,p90,22.10445747800587,0.0163934426229508,0.1304347826086956,0.029126213592233,0.0134897360703812,0.1073313782991202,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,6,abs_50,50.0,0.0,,,0.0,0.010569583088667,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,6,p75,16.458896065766293,0.1395348837209302,0.2941176470588235,0.1892744479495268,0.1197886083382266,0.2524955960070464,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,6,p90,22.10375807398708,0.0054644808743169,0.0625,0.0100502512562814,0.009395184967704,0.107457428068115,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,7,abs_50,50.0,0.0,,,0.0,0.0105820105820105,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,hgb_direct,7,p75,16.458847736625515,0.1378504672897196,0.3025641025641025,0.189406099518459,0.1146384479717813,0.2516166960611405,44216001_10_M,Teruel,Urban/Background,Teruel
