site,source_station,origin,target_date,forecast_timestamp,horizon,y_true,yhat_lags,yhat_meteo,error_lags,error_meteo,sq_error_lags,sq_error_meteo,loss_differential
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-02,2023-11-02 12:00:00,2023-11-02 12:00:00,12,1,6.89480257034,3.68788981438,-5.89480257034,-2.68788981438,34.7486973433,7.22475165423,27.5239456891
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-03,2023-11-03 12:00:00,2023-11-03 12:00:00,12,2,6.43256378174,4.48940706253,-4.43256378174,-2.48940706253,19.6476216792,6.19714752298,13.4504741562
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-04,2023-11-04 12:00:00,2023-11-04 12:00:00,12,2,5.73502635956,4.18970727921,-3.73502635956,-2.18970727921,13.9504219066,4.7948179686,9.15560393799
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-05,2023-11-05 12:00:00,2023-11-05 12:00:00,12,5,12.9572324753,8.03530788422,-7.95723247528,-3.03530788422,63.3175486657,9.21309395199,54.1044547137
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-06,2023-11-06 12:00:00,2023-11-06 12:00:00,12,6,10.5012130737,9.60692024231,-4.50121307373,-3.60692024231,20.2609191351,13.0098736344,7.25104550074
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-07,2023-11-07 12:00:00,2023-11-07 12:00:00,12,5,12.175532341,12.32289505,-7.175532341,-7.32289505005,51.4882643768,53.624791914,-2.13652753724
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-08,2023-11-08 12:00:00,2023-11-08 12:00:00,12,21,9.01956367493,11.4874620438,11.9804363251,9.51253795624,143.530854539,90.4883783689,53.0424761703
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-09,2023-11-09 12:00:00,2023-11-09 12:00:00,12,1,11.6716308594,8.47276115417,-10.6716308594,-7.47276115417,113.883705199,55.8421592673,58.0415459314
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-10,2023-11-10 12:00:00,2023-11-10 12:00:00,12,4,7.51972293854,10.7315855026,-3.51972293854,-6.73158550262,12.3884495641,45.3142433791,-32.9257938151
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-11,2023-11-11 12:00:00,2023-11-11 12:00:00,12,1,8.7273683548,6.85979890823,-7.7273683548,-5.85979890823,59.7122216907,34.3372432449,25.3749784458
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-12,2023-11-12 12:00:00,2023-11-12 12:00:00,12,3,7.18712377548,6.72007417679,-4.18712377548,-3.72007417679,17.5320055112,13.8389518808,3.6930536304
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-13,2023-11-13 12:00:00,2023-11-13 12:00:00,12,5,9.14407062531,10.2462425232,-4.14407062531,-5.24624252319,17.1733213475,27.5230606122,-10.3497392646
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-14,2023-11-14 12:00:00,2023-11-14 12:00:00,12,25,14.4298467636,16.9239768982,10.5701532364,8.07602310181,111.728139441,65.2221491409,46.5059902998
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-15,2023-11-15 12:00:00,2023-11-15 12:00:00,12,25,22.0828418732,21.1592082977,2.91715812683,3.84079170227,8.50981153694,14.7516809002,-6.24186936329
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-16,2023-11-16 12:00:00,2023-11-16 12:00:00,12,24,26.3795490265,29.3498687744,-2.37954902649,-5.34986877441,5.66225356947,28.6210959035,-22.958842334
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-17,2023-11-17 12:00:00,2023-11-17 12:00:00,12,27,19.7670326233,24.2883682251,7.23296737671,2.7116317749,52.3158170725,7.35294688266,44.9628701899
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-18,2023-11-18 12:00:00,2023-11-18 12:00:00,12,21,17.7707767487,22.438501358,3.22922325134,-1.43850135803,10.427882807,2.06928615706,8.35859664995
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-19,2023-11-19 12:00:00,2023-11-19 12:00:00,12,16,18.963968277,20.3905220032,-2.96396827698,-4.39052200317,8.78510794693,19.2766834604,-10.4915755134
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-20,2023-11-20 12:00:00,2023-11-20 12:00:00,12,31,20.7532043457,21.9907875061,10.2467956543,9.0092124939,104.996821181,81.1659097602,23.8309114207
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-21,2023-11-21 12:00:00,2023-11-21 12:00:00,12,8,14.6732902527,19.1968269348,-6.67329025269,-11.1968269348,44.5328027966,125.368933408,-80.8361306116
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-26,2023-11-26 12:00:00,2023-11-26 12:00:00,12,27,22.126411438,25.3435001373,4.87358856201,1.65649986267,23.7518654718,2.74399179503,21.0078736767
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-27,2023-11-27 12:00:00,2023-11-27 12:00:00,12,24,32.1124610901,32.989238739,-8.11246109009,-8.98923873901,65.8120249382,80.806413107,-14.9943881688
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-28,2023-11-28 12:00:00,2023-11-28 12:00:00,12,7,21.333190918,18.7432765961,-14.333190918,-11.7432765961,205.440361891,137.904545212,67.5358166792
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-29,2023-11-29 12:00:00,2023-11-29 12:00:00,12,1,9.33733654022,7.783390522,-8.33733654022,-6.783390522,69.5111805849,46.014386974,23.4967936109
Madrid Casa de Campo,Madrid Casa de Campo,2023-11-30,2023-11-30 12:00:00,2023-11-30 12:00:00,12,1,6.7127404213,5.2349858284,-5.7127404213,-4.2349858284,32.6354031211,17.9351049667,14.7002981544
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-01,2023-12-01 12:00:00,2023-12-01 12:00:00,12,1,5.085044384,3.79707956314,-4.085044384,-2.79707956314,16.6875876193,7.82365408254,8.86393353673
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-02,2023-12-02 12:00:00,2023-12-02 12:00:00,12,5,5.75016117096,4.12758398056,-0.750161170959,0.87241601944,0.562741782415,0.761109710975,-0.19836792856
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-03,2023-12-03 12:00:00,2023-12-03 12:00:00,12,24,7.60857963562,10.80103302,16.3914203644,13.19896698,268.678661562,174.212729339,94.4659322232
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-04,2023-12-04 12:00:00,2023-12-04 12:00:00,12,5,21.8957176208,22.439956665,-16.8957176208,-17.439956665,285.465273923,304.152088478,-18.686814555
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-05,2023-12-05 12:00:00,2023-12-05 12:00:00,12,15,7.44025468826,9.00890350342,7.55974531174,5.99109649658,57.1497491783,35.8932372314,21.256511947
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-06,2023-12-06 12:00:00,2023-12-06 12:00:00,12,10,10.0245599747,13.529592514,-0.0245599746704,-3.52959251404,0.000603192355811,12.4580233152,-12.4574201228
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-07,2023-12-07 12:00:00,2023-12-07 12:00:00,12,28,20.7326545715,21.4519901276,7.26734542847,6.54800987244,52.8143095767,42.8764332895,9.93787628713
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-08,2023-12-08 12:00:00,2023-12-08 12:00:00,12,3,16.6374034882,15.3195781708,-13.6374034882,-12.3195781708,185.978773899,151.772006306,34.206767593
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-09,2023-12-09 12:00:00,2023-12-09 12:00:00,12,11,6.20967054367,9.30820560455,4.79032945633,1.69179439545,22.9472563002,2.86216827647,20.0850880237
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-10,2023-12-10 12:00:00,2023-12-10 12:00:00,12,5,7.81266069412,11.5858755112,-2.81266069412,-6.58587551117,7.91106018026,43.3737562486,-35.4626960684
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-11,2023-12-11 12:00:00,2023-12-11 12:00:00,12,2,8.51229858398,9.9051027298,-6.51229858398,-7.9051027298,42.410032847,62.4906491686,-20.0806163217
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-12,2023-12-12 12:00:00,2023-12-12 12:00:00,12,35,11.129242897,12.8162307739,23.870757103,22.1837692261,569.813044669,492.119617076,77.6934275931
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-13,2023-12-13 12:00:00,2023-12-13 12:00:00,12,5,12.7875528336,12.3663930893,-7.78755283356,-7.36639308929,60.6459791354,54.263747146,6.38223198944
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-14,2023-12-14 12:00:00,2023-12-14 12:00:00,12,20,6.88037157059,8.65026283264,13.1196284294,11.3497371674,172.124650126,128.816533768,43.3081163577
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-15,2023-12-15 12:00:00,2023-12-15 12:00:00,12,9,13.3227586746,16.280248642,-4.32275867462,-7.28024864197,18.686242559,53.0020202889,-34.3157777299
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-16,2023-12-16 12:00:00,2023-12-16 12:00:00,12,16,10.0855360031,13.0201396942,5.91446399689,2.97986030579,34.9808843705,8.879567442,26.1013169285
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-17,2023-12-17 12:00:00,2023-12-17 12:00:00,12,16,18.3532466888,17.3443450928,-2.35324668884,-1.34434509277,5.53776997855,1.80726372846,3.73050625009
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-18,2023-12-18 12:00:00,2023-12-18 12:00:00,12,27,18.1819229126,19.8519115448,8.8180770874,7.1480884552,77.7584835194,51.0951685634,26.663314956
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-19,2023-12-19 12:00:00,2023-12-19 12:00:00,12,44,27.7932834625,27.839969635,16.2067165375,16.160030365,262.657660926,261.146581397,1.51107952868
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-20,2023-12-20 12:00:00,2023-12-20 12:00:00,12,2,25.9234638214,30.002904892,-23.9234638214,-28.002904892,572.332121214,784.162682389,-211.830561174
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-21,2023-12-21 12:00:00,2023-12-21 12:00:00,12,26,7.16954517365,9.4714384079,18.8304548264,16.5285615921,354.586028967,273.193348304,81.3926806635
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-22,2023-12-22 12:00:00,2023-12-22 12:00:00,12,25,24.2541675568,25.3406009674,0.745832443237,-0.340600967407,0.556266033385,0.116009018999,0.440257014387
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-23,2023-12-23 12:00:00,2023-12-23 12:00:00,12,8,16.9371585846,19.0379924774,-8.93715858459,-11.0379924774,79.8728035662,121.837277932,-41.9644743653
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-24,2023-12-24 12:00:00,2023-12-24 12:00:00,12,15,18.1664180756,17.7258052826,-3.16641807556,-2.72580528259,10.0262034292,7.43001443861,2.59618899063
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-25,2023-12-25 12:00:00,2023-12-25 12:00:00,12,21,24.3098144531,23.3313274384,-3.30981445312,-2.33132743835,10.9548717141,5.43508762482,5.51978408929
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-26,2023-12-26 12:00:00,2023-12-26 12:00:00,12,33,26.3330440521,28.2307167053,6.66695594788,4.76928329468,44.4483016109,22.7460631449,21.702238466
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-27,2023-12-27 12:00:00,2023-12-27 12:00:00,12,32,40.6570777893,46.7936325073,-8.65707778931,-14.7936325073,74.9449958501,218.851562762,-143.906566912
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-28,2023-12-28 12:00:00,2023-12-28 12:00:00,12,37,31.7027702332,32.6934661865,5.29722976685,4.30653381348,28.0606432028,18.5462334866,9.51440971614
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-29,2023-12-29 12:00:00,2023-12-29 12:00:00,12,36,40.5354690552,44.2003211975,-4.53546905518,-8.20032119751,20.5704795505,67.2452677423,-46.6747881919
Madrid Casa de Campo,Madrid Casa de Campo,2023-12-30,2023-12-30 12:00:00,2023-12-30 12:00:00,12,27,31.4053840637,31.1086463928,-4.40538406372,-4.10864639282,19.4074087489,16.8809751813,2.52643356763
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-01,2023-01-02 00:00:00,2023-01-02 00:00:00,24,27,29.7502689362,36.2481002808,-2.75026893616,-9.24810028076,7.56397922119,85.527358803,-77.9633795818
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-02,2023-01-03 00:00:00,2023-01-03 00:00:00,24,23,32.4412269592,30.4010295868,-9.44122695923,-7.40102958679,89.1367664957,54.7752389446,34.3615275511
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-03,2023-01-04 00:00:00,2023-01-04 00:00:00,24,27,20.3542575836,21.3011054993,6.64574241638,5.69889450073,44.1658922649,32.4773985305,11.6884937344
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-04,2023-01-05 00:00:00,2023-01-05 00:00:00,24,25,23.6659126282,22.4841976166,1.33408737183,2.51580238342,1.77978911567,6.32926163244,-4.54947251677
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-05,2023-01-06 00:00:00,2023-01-06 00:00:00,24,31,22.3665542603,22.1187591553,8.63344573975,8.88124084473,74.5363853411,78.876438942,-4.3400536009
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-06,2023-01-07 00:00:00,2023-01-07 00:00:00,24,30,22.1543121338,22.7310466766,7.84568786621,7.26895332336,61.554818094,52.8376824172,8.71713567676
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-07,2023-01-08 00:00:00,2023-01-08 00:00:00,24,36,22.9386291504,24.8577575684,13.0613708496,11.1422424316,170.599408471,124.149566405,46.4498420656
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-08,2023-01-09 00:00:00,2023-01-09 00:00:00,24,10,24.4186210632,18.8663368225,-14.4186210632,-8.86633682251,207.896633365,78.6119286502,129.284704715
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-09,2023-01-10 00:00:00,2023-01-10 00:00:00,24,14,9.19476985931,7.04781198502,4.80523014069,6.95218801498,23.090236705,48.3329181957,-25.2426814907
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-10,2023-01-11 00:00:00,2023-01-11 00:00:00,24,2,10.4527521133,12.0041036606,-8.45275211334,-10.0041036606,71.4490182896,100.082090052,-28.6330717621
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-11,2023-01-12 00:00:00,2023-01-12 00:00:00,24,17,13.3955307007,13.3857145309,3.60446929932,3.61428546906,12.9921989297,13.0630594518,-0.0708605221089
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-12,2023-01-13 00:00:00,2023-01-13 00:00:00,24,25,20.6522445679,18.5915107727,4.34775543213,6.40848922729,18.9029772976,41.0687341764,-22.1657568787
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-13,2023-01-14 00:00:00,2023-01-14 00:00:00,24,25,25.127161026,23.807718277,-0.127161026001,1.19228172302,0.0161699265336,1.42153570705,-1.40536578052
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-14,2023-01-15 00:00:00,2023-01-15 00:00:00,24,44,27.517162323,27.689031601,16.482837677,16.310968399,271.683937886,266.047690115,5.63624777166
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-15,2023-01-16 00:00:00,2023-01-16 00:00:00,24,5,36.4889030457,36.8117675781,-31.4889030457,-31.8117675781,991.551015019,1011.98855644,-20.437541426
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-16,2023-01-17 00:00:00,2023-01-17 00:00:00,24,4,7.75185871124,10.0440416336,-3.75185871124,-6.04404163361,14.0764437891,36.5304392688,-22.4539954796
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-17,2023-01-18 00:00:00,2023-01-18 00:00:00,24,3,5.35077953339,2.10983729362,-2.35077953339,0.890162706375,5.52616441459,0.792389643821,4.73377477077
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-18,2023-01-19 00:00:00,2023-01-19 00:00:00,24,4,6.25043439865,2.47320365906,-2.25043439865,1.52679634094,5.06445498263,2.33110706672,2.73334791592
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-19,2023-01-20 00:00:00,2023-01-20 00:00:00,24,7,8.79190921783,6.85431814194,-1.79190921783,0.145681858063,3.21093864496,0.0212232037686,3.18971544119
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-20,2023-01-21 00:00:00,2023-01-21 00:00:00,24,17,6.87907981873,4.72252845764,10.1209201813,12.2774715424,102.433025316,150.736307473,-48.3032821577
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-21,2023-01-22 00:00:00,2023-01-22 00:00:00,24,7,11.3234634399,15.3435869217,-4.32346343994,-8.34358692169,18.6923361165,69.6154427198,-50.9231066033
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-22,2023-01-23 00:00:00,2023-01-23 00:00:00,24,16,6.63960170746,8.34816169739,9.36039829254,7.65183830261,87.617056195,58.5506294093,29.0664267857
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-23,2023-01-24 00:00:00,2023-01-24 00:00:00,24,5,14.0285396576,12.8390636444,-9.02853965759,-7.83906364441,81.5145283487,61.4509188211,20.0636095276
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-24,2023-01-25 00:00:00,2023-01-25 00:00:00,24,11,4.85177898407,9.34906864166,6.14822101593,1.65093135834,37.8006216607,2.72557434994,35.0750473108
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-25,2023-01-26 00:00:00,2023-01-26 00:00:00,24,17,9.06996250153,11.7748508453,7.93003749847,5.22514915466,62.8854947272,27.3021836885,35.5833110387
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-26,2023-01-27 00:00:00,2023-01-27 00:00:00,24,10,13.1869897842,13.9194383621,-3.18698978424,-3.91943836212,10.1569038849,15.3619970745,-5.20509318962
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-27,2023-01-28 00:00:00,2023-01-28 00:00:00,24,4,9.73487854004,7.75213098526,-5.73487854004,-3.75213098526,32.888831869,14.0784869305,18.8103449385
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-28,2023-01-29 00:00:00,2023-01-29 00:00:00,24,5,6.93879938126,7.79009819031,-1.93879938126,-2.79009819031,3.75894304076,7.78464791156,-4.0257048708
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-29,2023-01-30 00:00:00,2023-01-30 00:00:00,24,9,5.98733854294,10.3966407776,3.01266145706,-1.39664077759,9.07612905487,1.95060546162,7.12552359324
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-30,2023-01-31 00:00:00,2023-01-31 00:00:00,24,15,9.69464111328,5.42164897919,5.30535888672,9.57835102081,28.1468329169,91.7448082779,-63.597975361
Madrid Casa de Campo,Madrid Casa de Campo,2023-01-31,2023-02-01 00:00:00,2023-02-01 00:00:00,24,30,11.3285503387,11.315032959,18.6714496613,18.684967041,348.623032453,349.127993324,-0.504960871065
Madrid Casa de Campo,Madrid Casa de Campo,2023-02-01,2023-02-02 00:00:00,2023-02-02 00:00:00,24,27,29.2923698425,27.5611114502,-2.29236984253,-0.561111450195,5.25495949494,0.31484605954,4.9401134354
Madrid Casa de Campo,Madrid Casa de Campo,2023-02-02,2023-02-03 00:00:00,2023-02-03 00:00:00,24,28,24.6705207825,21.2427253723,3.32947921753,6.75727462769,11.08543186,45.660760394,-34.575328534
Madrid Casa de Campo,Madrid Casa de Campo,2023-02-03,2023-02-04 00:00:00,2023-02-04 00:00:00,24,24,21.3844165802,20.901304245,2.6155834198,3.098695755,6.84127662593,9.60191538209,-2.76063875615
Madrid Casa de Campo,Madrid Casa de Campo,2023-02-04,2023-02-05 00:00:00,2023-02-05 00:00:00,24,22,17.5485363007,20.5266590118,4.45146369934,1.47334098816,19.8155290665,2.17073366739,17.6447953992
Madrid Casa de Campo,Madrid Casa de Campo,2023-02-05,2023-02-06 00:00:00,2023-02-06 00:00:00,24,17,18.1080379486,21.9757671356,-1.10803794861,-4.97576713562,1.22774809556,24.7582585879,-23.5305104924
Madrid Casa de Campo,Madrid Casa de Campo,2023-02-06,2023-02-07 00:00:00,2023-02-07 00:00:00,24,11,23.5953330994,23.9214916229,-12.5953330994,-12.9214916229,158.642415884,166.964945761,-8.32252987735
Madrid Casa de Campo,Madrid Casa de Campo,2023-02-07,2023-02-08 00:00:00,2023-02-08 00:00:00,24,14,12.8989486694,15.5978479385,1.10105133057,-1.59784793854,1.21231403254,2.55311803469,-1.34080400215
Madrid Casa de Campo,Madrid Casa de Campo,2023-02-08,2023-02-09 00:00:00,2023-02-09 00:00:00,24,11,16.3255271912,14.1215782166,-5.32552719116,-3.12157821655,28.3612398638,9.74425056206,18.6169893018
Madrid Casa de Campo,Madrid Casa de Campo,2023-02-09,2023-02-10 00:00:00,2023-02-10 00:00:00,24,15,14.2509651184,16.0927200317,0.749034881592,-1.09272003174,0.561053253841,1.19403706776,-0.632983813921
Madrid Casa de Campo,Madrid Casa de Campo,2023-02-10,2023-02-11 00:00:00,2023-02-11 00:00:00,24,17,19.0033512115,18.6546649933,-2.00335121155,-1.65466499329,4.01341607681,2.73791624001,1.2754998368
Madrid Casa de Campo,Madrid Casa de Campo,2023-02-11,2023-02-12 00:00:00,2023-02-12 00:00:00,24,17,15.3277654648,17.9592628479,1.67223453522,-0.9592628479,2.79636834077,0.920185211362,1.87618312941
Madrid Casa de Campo,Madrid Casa de Campo,2023-02-12,2023-02-13 00:00:00,2023-02-13 00:00:00,24,30,13.2483024597,13.9824571609,16.7516975403,16.0175428391,280.619370481,256.561678601,24.0576918803
Madrid Casa de Campo,Madrid Casa de Campo,2023-02-13,2023-02-14 00:00:00,2023-02-14 00:00:00,24,22,29.9252433777,28.5821342468,-7.92524337769,-6.58213424683,62.8094825955,43.3244912432,19.4849913523
Madrid Casa de Campo,Madrid Casa de Campo,2023-02-14,2023-02-15 00:00:00,2023-02-15 00:00:00,24,22,23.3910427094,23.1725139618,-1.39104270935,-1.17251396179,1.93499981924,1.3747889906,0.56021082864
Madrid Casa de Campo,Madrid Casa de Campo,2023-02-15,2023-02-16 00:00:00,2023-02-16 00:00:00,24,29,27.3583526611,26.9619827271,1.64164733887,2.03801727295,2.69500598521,4.15351440484,-1.45850841963
Madrid Casa de Campo,Madrid Casa de Campo,2023-02-16,2023-02-17 00:00:00,2023-02-17 00:00:00,24,20,32.5363121033,30.0081882477,-12.5363121033,-10.0081882477,157.159121151,100.163832001,56.9952891496
Madrid Casa de Campo,Madrid Casa de Campo,2023-02-17,2023-02-18 00:00:00,2023-02-18 00:00:00,24,20,26.753030777,24.4092884064,-6.75303077698,-4.40928840637,45.6034246748,19.4418242506,26.1616004242
