station_id,model,horizon,condition,bootstrap_n,bootstrap_blocks_per_resample,bootstrap_seed,mae_diff_mean,mae_diff_ci_lower,mae_diff_ci_upper,mae_raw_p_one_sided,rmse_squared_diff_mean,rmse_squared_diff_ci_lower,rmse_squared_diff_ci_upper,rmse_squared_raw_p_one_sided,bootstrap_type,block_length_days,resamples
07046001_10_49,xgboost_direct,5,lags_only,926,34,20261177,-0.0663688576276146,-1.1568414878376525,1.020871911016585,0.4586,-14.739655210861102,-108.69708889771937,65.58284231621954,0.3996,circular moving block bootstrap over ordered origin-level pairs,28,10000
07046001_10_49,xgboost_direct,6,lags_only,926,34,20261178,-0.20575240181979693,-1.1861903018990818,0.7645816804591732,0.3454,-31.787985552057563,-113.60235756496358,29.98530689026185,0.1989,circular moving block bootstrap over ordered origin-level pairs,28,10000
07046001_10_49,xgboost_direct,7,lags_only,925,34,20261179,-0.7892830695078307,-1.8139693104983121,0.19495345951583604,0.0613,-48.388289968381514,-130.70994452268803,6.0854021391191155,0.0526,circular moving block bootstrap over ordered origin-level pairs,28,10000
07054001_10_47,sarima,1,lags_only,721,26,20261180,0.10284529622743528,-0.06341721584145663,0.26702592041137707,0.8885,-1.7252479804221752,-5.938239131024315,2.005059496891653,0.2057,circular moving block bootstrap over ordered origin-level pairs,28,10000
07054001_10_47,sarima,2,lags_only,720,26,20261181,0.16562818670218557,-0.16172244200774238,0.510321911645054,0.8355,-1.8621534088975484,-13.779862226124944,9.157156788325633,0.3977,circular moving block bootstrap over ordered origin-level pairs,28,10000
07054001_10_47,sarima,3,lags_only,716,26,20261182,0.5565420132671411,0.026929897260008488,1.0923161133576955,0.9806,5.2103621439311585,-12.825116768885506,21.232391023324134,0.7379,circular moving block bootstrap over ordered origin-level pairs,28,10000
07054001_10_47,sarima,4,lags_only,716,26,20261183,1.0812716658285337,0.37094301044251926,1.7744090803497248,0.9986,18.29697912462436,-4.6935036345496925,39.055437736952115,0.9464,circular moving block bootstrap over ordered origin-level pairs,28,10000
07054001_10_47,sarima,5,lags_only,713,26,20261184,1.6468181914004563,0.8501998743289058,2.4585972517917085,1.0,30.870779124111294,3.1477113274977375,56.645777088440326,0.9841,circular moving block bootstrap over ordered origin-level pairs,28,10000
07054001_10_47,sarima,6,lags_only,713,26,20261185,2.2983591875777654,1.3455442177319188,3.2319434721364186,1.0,42.273475345400236,6.675479596932897,73.32591968656186,0.989,circular moving block bootstrap over ordered origin-level pairs,28,10000
07054001_10_47,sarima,7,lags_only,710,26,20261186,3.0938557214748994,1.9915413348282254,4.203496332439077,1.0,58.47897353647984,18.890954900108397,94.0556108032207,0.9965,circular moving block bootstrap over ordered origin-level pairs,28,10000
07054001_10_47,xgboost_direct,1,lags_only,721,26,20261187,1.9714881789522243,1.1724487741919223,2.9565904696152554,1.0,44.69391767338897,14.841988051936625,79.52307812694083,0.9992,circular moving block bootstrap over ordered origin-level pairs,28,10000
07054001_10_47,xgboost_direct,2,lags_only,720,26,20261188,0.14651981734497477,-0.6711948935086631,1.0257806914664809,0.6214,-5.654582260708343,-39.25338149231963,26.659879615403913,0.3614,circular moving block bootstrap over ordered origin-level pairs,28,10000
07054001_10_47,xgboost_direct,3,lags_only,716,26,20261189,0.0003095121872672163,-1.0505475177920864,1.310028960425103,0.4643,-7.910534286633226,-57.219825269100475,43.79306636308429,0.3585,circular moving block bootstrap over ordered origin-level pairs,28,10000
07054001_10_47,xgboost_direct,4,lags_only,716,26,20261190,-0.37803961870735814,-1.7093386521333234,1.4292102856205675,0.2983,-14.951860444284064,-73.33154489045808,62.8330080470225,0.3108,circular moving block bootstrap over ordered origin-level pairs,28,10000
07054001_10_47,xgboost_direct,5,lags_only,713,26,20261191,-0.9781059399161501,-2.3418390821554786,0.8522897452151814,0.128,-36.93206403887099,-100.64355554645606,38.99966023965017,0.1477,circular moving block bootstrap over ordered origin-level pairs,28,10000
07054001_10_47,xgboost_direct,6,lags_only,713,26,20261192,-1.2438454167855002,-2.614042574580572,0.4500968733087311,0.0634,-56.37463684722357,-120.35846765816568,10.229876414217776,0.0468,circular moving block bootstrap over ordered origin-level pairs,28,10000
07054001_10_47,xgboost_direct,7,lags_only,710,26,20261193,-1.4232156151989932,-2.804993604960444,-0.0030976913142847064,0.0249,-57.60080527408386,-123.48549457854314,3.4116384740637695,0.0327,circular moving block bootstrap over ordered origin-level pairs,28,10000
08096014_10_47,sarima,1,lags_only,889,32,20261194,0.04071266902889792,-0.13882062915759283,0.21592934619710574,0.6789,-2.9168302216668547,-9.629850686739585,1.8854470847077847,0.1653,circular moving block bootstrap over ordered origin-level pairs,28,10000
08096014_10_47,sarima,2,lags_only,883,32,20261195,-0.4405852030045613,-0.6325624924403253,-0.24751972079197415,0.0,-13.223230847318757,-20.234632542025466,-7.740907898980953,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08096014_10_47,sarima,3,lags_only,883,32,20261196,-0.6573265814381333,-0.826838541787453,-0.49382335140159683,0.0,-18.514196587177054,-26.151723007884467,-12.062452626652014,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08096014_10_47,sarima,4,lags_only,881,32,20261197,-0.6765709722820574,-0.9309344456615675,-0.4357302275269971,0.0,-23.051555753292625,-33.50623782710337,-14.156540537501952,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08096014_10_47,sarima,5,lags_only,882,32,20261198,-0.7854948586052296,-1.0434707688519052,-0.5259516335293765,0.0,-24.53367339711437,-35.89664385834189,-14.790745060854467,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08096014_10_47,sarima,6,lags_only,882,32,20261199,-0.5960416393714076,-0.8784589100662527,-0.31553404156252657,0.0,-22.379142434641487,-35.608005841148234,-11.396918569290264,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08096014_10_47,sarima,7,lags_only,880,32,20261200,-0.4339808938548066,-0.7574557747094667,-0.11674194339645118,0.0028,-18.932897317177993,-32.327740206339946,-7.606273992775172,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08096014_10_47,xgboost_direct,1,lags_only,889,32,20261201,1.1144280976926808,0.5152502652425776,1.8011209905557999,0.9999,15.220438735786368,-13.970220168203912,40.62289237723958,0.8613,circular moving block bootstrap over ordered origin-level pairs,28,10000
08096014_10_47,xgboost_direct,2,lags_only,883,32,20261202,-0.5502096146365064,-1.1959662843342793,0.14167763499845368,0.0569,-21.03535844136147,-46.20511136001956,1.5652784651328235,0.0332,circular moving block bootstrap over ordered origin-level pairs,28,10000
08096014_10_47,xgboost_direct,3,lags_only,883,32,20261203,-1.2771316542649331,-1.9545404817717573,-0.6191240623953941,0.0,-43.90133064547984,-73.12907340058636,-20.210642294937742,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08096014_10_47,xgboost_direct,4,lags_only,881,32,20261204,-1.6916267051252742,-2.3754722712247838,-1.0009604777245218,0.0,-54.82412180844089,-83.84679650658134,-30.25226058136971,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08096014_10_47,xgboost_direct,5,lags_only,882,32,20261205,-1.9591160680086939,-2.6805169250454703,-1.2469422113528332,0.0,-62.75777449092077,-93.24753937734239,-36.566713600021615,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08096014_10_47,xgboost_direct,6,lags_only,882,32,20261206,-1.7947870463583244,-2.4845664143004154,-1.1121092022215062,0.0,-60.2501888612899,-87.8186143093734,-34.98037575555537,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08096014_10_47,xgboost_direct,7,lags_only,880,32,20261207,-1.4753131666789432,-2.1885373385575453,-0.7735604718001775,0.0,-55.47895550013919,-84.37954882888934,-30.520264887619412,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08101001_10_47,sarima,1,lags_only,960,35,20261208,-1.840137721081566e-05,-0.19854322108566133,0.19782569734728062,0.5043,-9.309504032799016,-21.904140651414757,-0.4654387938204126,0.016,circular moving block bootstrap over ordered origin-level pairs,28,10000
08101001_10_47,sarima,2,lags_only,958,35,20261209,-0.5672567287133423,-0.7862840166832485,-0.3462347715963159,0.0,-24.55816962658405,-42.041690391672134,-12.559960277989575,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08101001_10_47,sarima,3,lags_only,955,35,20261210,-0.6077986447448033,-0.8751333485079518,-0.3519573918234375,0.0,-26.578419135504888,-42.11521985964241,-14.940318993505866,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08101001_10_47,sarima,4,lags_only,953,35,20261211,-0.8580291272141667,-1.1740162905982716,-0.5697501148730866,0.0,-34.64548047654838,-52.37156636225001,-20.998107265958925,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08101001_10_47,sarima,5,lags_only,951,34,20261212,-0.8807194229442767,-1.2193668037690628,-0.573983322516167,0.0,-36.89093115479044,-56.20436933450586,-22.24255331842886,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08101001_10_47,sarima,6,lags_only,950,34,20261213,-0.8204498535451289,-1.1283291435943847,-0.522292850494733,0.0,-33.761732778213606,-51.582499334117955,-19.291017337089766,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08101001_10_47,sarima,7,lags_only,950,34,20261214,-0.8269619741784122,-1.1330178581545118,-0.5194783298632814,0.0,-33.8933857324312,-52.1117947611345,-19.298321662790755,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08101001_10_47,xgboost_direct,1,lags_only,960,35,20261215,0.9410371192210282,0.506578409014129,1.3740546433242065,1.0,10.229161753576424,-13.962047969817688,29.478369961266463,0.8281,circular moving block bootstrap over ordered origin-level pairs,28,10000
08101001_10_47,xgboost_direct,2,lags_only,958,35,20261216,-0.6588292024059984,-1.098172128901945,-0.21887720687277665,0.001,-27.380776349122176,-54.284681239932084,-6.462834993715727,0.0027,circular moving block bootstrap over ordered origin-level pairs,28,10000
08101001_10_47,xgboost_direct,3,lags_only,955,35,20261217,-1.1176166116555906,-1.6878984982253649,-0.5794042722712819,0.0,-41.58706211932057,-71.24618278940962,-18.499474442080796,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08101001_10_47,xgboost_direct,4,lags_only,953,35,20261218,-1.660138397836776,-2.3404461490409463,-1.0131859940117536,0.0,-58.32887402025972,-93.49789665682373,-30.46988434323805,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08101001_10_47,xgboost_direct,5,lags_only,951,34,20261219,-1.5434830083727882,-2.217696008109866,-0.8720972197256792,0.0,-58.74545160082471,-93.75842395570753,-29.73795245300985,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08101001_10_47,xgboost_direct,6,lags_only,950,34,20261220,-1.572722954753561,-2.3247231299971802,-0.8069251320085559,0.0,-57.31219447237704,-89.42884119716851,-28.71397814257369,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08101001_10_47,xgboost_direct,7,lags_only,950,34,20261221,-1.9512731997437078,-2.653088574060639,-1.263656376601122,0.0,-64.46710417046981,-98.5076846371001,-35.0936528679935,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08184006_10_47,sarima,1,lags_only,849,31,20261222,0.07405184174775567,-0.08635195043800556,0.25543189015158463,0.7858,-3.8206828900446905,-13.26955064716814,2.2156918868738,0.1853,circular moving block bootstrap over ordered origin-level pairs,28,10000
08184006_10_47,sarima,2,lags_only,846,31,20261223,-0.24434980784136456,-0.4139917967812621,-0.06856434903221648,0.0032,-10.486446780414264,-21.25417589207058,-3.6148026534580424,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08184006_10_47,sarima,3,lags_only,842,31,20261224,-0.2746853443812233,-0.4920992423631738,-0.06842217130741936,0.0044,-14.57207562054761,-29.45856106344796,-5.181380900435572,0.0001,circular moving block bootstrap over ordered origin-level pairs,28,10000
08184006_10_47,sarima,4,lags_only,842,31,20261225,-0.43014176161709794,-0.6940219450674611,-0.184777634299899,0.0001,-20.202309756001302,-38.37463445472481,-8.390242837595453,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08184006_10_47,sarima,5,lags_only,840,30,20261226,-0.3744649840867844,-0.6593226535417114,-0.10108955875376718,0.0028,-17.864882298537776,-34.63164221403433,-6.286237964095162,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08184006_10_47,sarima,6,lags_only,839,30,20261227,-0.37268623597135536,-0.6666319715831994,-0.08842508925248276,0.0039,-16.98458696809287,-33.98669322105155,-5.474252154788787,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08184006_10_47,sarima,7,lags_only,839,30,20261228,-0.23555130128579962,-0.5101072513325279,0.0418121047250507,0.0502,-13.07332943024136,-29.497588149187987,-1.4465791457322525,0.0108,circular moving block bootstrap over ordered origin-level pairs,28,10000
08184006_10_47,xgboost_direct,1,lags_only,849,31,20261229,0.8338661009874269,0.4587685101025076,1.237780674509267,1.0,2.802233963420599,-23.6844225593239,19.754411910224263,0.639,circular moving block bootstrap over ordered origin-level pairs,28,10000
08184006_10_47,xgboost_direct,2,lags_only,846,31,20261230,-0.20980417007316843,-0.6974303247761241,0.24175942218273236,0.1964,-15.231371043170839,-43.62545056385468,2.5867791651737506,0.0744,circular moving block bootstrap over ordered origin-level pairs,28,10000
08184006_10_47,xgboost_direct,3,lags_only,842,31,20261231,-0.631144672984029,-1.1284914476274037,-0.09181292979208915,0.0098,-27.915502949764758,-59.28193001707869,-6.92329716842141,0.0009,circular moving block bootstrap over ordered origin-level pairs,28,10000
08184006_10_47,xgboost_direct,4,lags_only,842,31,20261232,-1.2498721727002955,-1.8352365405639943,-0.6473903009308006,0.0,-42.9064475654108,-78.9588180878401,-19.054525506840207,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08184006_10_47,xgboost_direct,5,lags_only,840,30,20261233,-1.1428349195473215,-1.8190358311074486,-0.3972512123583607,0.0017,-39.1747729732608,-72.26647968209971,-13.579066565448992,0.0005,circular moving block bootstrap over ordered origin-level pairs,28,10000
08184006_10_47,xgboost_direct,6,lags_only,839,30,20261234,-1.406113924535762,-2.027470585501799,-0.8038034522600211,0.0,-44.27219355928098,-75.62708604511178,-21.10673105908085,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08184006_10_47,xgboost_direct,7,lags_only,839,30,20261235,-1.2434277332068893,-1.8519064201470463,-0.6700384773475939,0.0,-41.91812269703562,-76.17014644876711,-17.793295564463474,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
08194008_10_47,sarima,1,lags_only,958,35,20261236,-0.15706119238600413,-0.3148275965489007,0.0005267522778468714,0.0259,-6.150485608148123,-13.506689618906485,-1.204504085673693,0.0032,circular moving block bootstrap over ordered origin-level pairs,28,10000
08194008_10_47,sarima,2,lags_only,954,35,20261237,-0.5051117120424119,-0.6902921697388981,-0.31939260812386616,0.0,-14.977702115860758,-23.46963968961113,-8.825679511507353,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
