station_id,model,horizon,condition,raw_p_value,bh_q_value,bh_reject_q_0_05,family,family_size,alpha,primary_inferential_metric
11008009_10_49,xgboost_direct,1,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11008009_10_49,xgboost_direct,2,lags_only,0.3937,0.4841749796029372,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11008009_10_49,xgboost_direct,3,lags_only,0.0693,0.1299231343283582,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11008009_10_49,xgboost_direct,4,lags_only,0.0364,0.07826951973371375,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11008009_10_49,xgboost_direct,5,lags_only,0.0245,0.05764255983350677,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11008009_10_49,xgboost_direct,6,lags_only,0.0949,0.16704468664850136,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11008009_10_49,xgboost_direct,7,lags_only,0.2137,0.3133435149156939,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11012002_10_49,sarima,1,lags_only,0.0059,0.017966195286195287,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11012002_10_49,sarima,2,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11012002_10_49,sarima,3,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11012002_10_49,sarima,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11012002_10_49,sarima,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11012002_10_49,sarima,6,lags_only,0.0005,0.0021887705711519847,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11012002_10_49,sarima,7,lags_only,0.0085,0.024358048162230674,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11012002_10_49,xgboost_direct,1,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11012002_10_49,xgboost_direct,2,lags_only,0.0988,0.17170392006149116,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11012002_10_49,xgboost_direct,3,lags_only,0.0018,0.006617560975609756,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11012002_10_49,xgboost_direct,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11012002_10_49,xgboost_direct,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11012002_10_49,xgboost_direct,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11012002_10_49,xgboost_direct,7,lags_only,0.0002,0.0009819761129207384,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020003_10_49,sarima,1,lags_only,0.2521,0.3551390031152648,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020003_10_49,sarima,2,lags_only,0.3935,0.48406066376496193,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020003_10_49,sarima,3,lags_only,0.0113,0.030968848484848484,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020003_10_49,sarima,4,lags_only,0.0185,0.04594014277869302,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020003_10_49,sarima,5,lags_only,0.0163,0.04150259009009009,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020003_10_49,sarima,6,lags_only,0.0031,0.010453542132736764,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020003_10_49,sarima,7,lags_only,0.0295,0.06723739919354839,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020003_10_49,xgboost_direct,1,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020003_10_49,xgboost_direct,2,lags_only,0.6992,0.7910388791593695,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020003_10_49,xgboost_direct,3,lags_only,0.1632,0.2552716707021792,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020003_10_49,xgboost_direct,4,lags_only,0.047,0.0954351145038168,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020003_10_49,xgboost_direct,5,lags_only,0.0062,0.018690933333333333,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020003_10_49,xgboost_direct,6,lags_only,0.0737,0.13686710472279262,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020003_10_49,xgboost_direct,7,lags_only,0.1639,0.25601236614853196,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020004_10_49,sarima,1,lags_only,0.6056,0.698246608873024,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020004_10_49,sarima,2,lags_only,0.2342,0.3355679340937896,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020004_10_49,sarima,3,lags_only,0.4382,0.5292575854700854,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020004_10_49,sarima,4,lags_only,0.5577,0.6511026329375322,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020004_10_49,sarima,5,lags_only,0.484,0.5753219973718791,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020004_10_49,sarima,6,lags_only,0.5285,0.6225259182078666,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020004_10_49,sarima,7,lags_only,0.5073,0.6006835820895523,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020004_10_49,xgboost_direct,1,lags_only,0.9998,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020004_10_49,xgboost_direct,2,lags_only,0.0646,0.12305021061499581,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020004_10_49,xgboost_direct,3,lags_only,0.6288,0.7218668697638996,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020004_10_49,xgboost_direct,4,lags_only,0.062,0.11910110450297365,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020004_10_49,xgboost_direct,5,lags_only,0.0359,0.0774891646778043,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020004_10_49,xgboost_direct,6,lags_only,0.353,0.4490199718706047,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11020004_10_49,xgboost_direct,7,lags_only,0.4051,0.4949410207939508,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11022005_10_49,sarima,1,lags_only,0.2888,0.39160845323741006,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11022005_10_49,sarima,2,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11022005_10_49,sarima,3,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11022005_10_49,sarima,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11022005_10_49,sarima,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11022005_10_49,sarima,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11022005_10_49,sarima,7,lags_only,0.0008,0.003244484304932736,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11022005_10_49,xgboost_direct,1,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11022005_10_49,xgboost_direct,2,lags_only,0.1708,0.2639636363636364,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11022005_10_49,xgboost_direct,3,lags_only,0.0003,0.0014087227414330216,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11022005_10_49,xgboost_direct,4,lags_only,0.0003,0.0014087227414330216,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11022005_10_49,xgboost_direct,5,lags_only,0.0776,0.1426452032520325,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11022005_10_49,xgboost_direct,6,lags_only,0.0248,0.058046376811594205,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11022005_10_49,xgboost_direct,7,lags_only,0.0217,0.0521954255319149,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11028001_10_49,sarima,1,lags_only,0.8238,0.9123741366642174,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11028001_10_49,sarima,2,lags_only,0.0246,0.05772765957446809,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11028001_10_49,sarima,3,lags_only,0.0011,0.004273367697594502,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11028001_10_49,sarima,4,lags_only,0.0009,0.003585726872246696,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11028001_10_49,sarima,5,lags_only,0.0004,0.0018106106106106107,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11028001_10_49,sarima,6,lags_only,0.0018,0.006617560975609756,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11028001_10_49,sarima,7,lags_only,0.0071,0.020998168737737084,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11028001_10_49,xgboost_direct,1,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11028001_10_49,xgboost_direct,2,lags_only,0.9981,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11028001_10_49,xgboost_direct,3,lags_only,0.6431,0.7341828326180257,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11028001_10_49,xgboost_direct,4,lags_only,0.5629,0.6562087651456561,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11028001_10_49,xgboost_direct,5,lags_only,0.5379,0.631459968847352,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11028001_10_49,xgboost_direct,6,lags_only,0.4,0.4897914974275657,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11028001_10_49,xgboost_direct,7,lags_only,0.3513,0.4477391770011274,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11033004_10_49,sarima,1,lags_only,0.9638,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11033004_10_49,sarima,2,lags_only,0.1263,0.2082890590809628,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11033004_10_49,sarima,3,lags_only,0.0149,0.038611919770773634,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11033004_10_49,sarima,4,lags_only,0.0019,0.006934463276836157,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11033004_10_49,sarima,5,lags_only,0.0005,0.0021887705711519847,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11033004_10_49,sarima,6,lags_only,0.0001,0.0005270396270396271,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11033004_10_49,sarima,7,lags_only,0.0006,0.002552398871119473,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11033004_10_49,xgboost_direct,1,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11033004_10_49,xgboost_direct,2,lags_only,0.8402,0.9260015598342676,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11033004_10_49,xgboost_direct,3,lags_only,0.2455,0.34779166666666667,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11033004_10_49,xgboost_direct,4,lags_only,0.0695,0.130244094488189,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11033004_10_49,xgboost_direct,5,lags_only,0.0937,0.16570645287446228,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11033004_10_49,xgboost_direct,6,lags_only,0.0125,0.03360582639714626,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
11033004_10_49,xgboost_direct,7,lags_only,0.0027,0.00931304347826087,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12005005_10_49,sarima,1,lags_only,0.5897,0.6821753389613712,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12005005_10_49,sarima,2,lags_only,0.1498,0.2381841068917018,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12005005_10_49,sarima,3,lags_only,0.0998,0.17291019157088122,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12005005_10_49,sarima,4,lags_only,0.2757,0.37815876288659794,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12005005_10_49,sarima,5,lags_only,0.4789,0.5705794574664209,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12005005_10_49,sarima,6,lags_only,0.4873,0.57866875,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12005005_10_49,sarima,7,lags_only,0.7857,0.8759702662721893,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12005005_10_49,xgboost_direct,1,lags_only,0.9422,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12005005_10_49,xgboost_direct,2,lags_only,0.5283,0.6225259182078666,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12005005_10_49,xgboost_direct,3,lags_only,0.1447,0.23178653914275593,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12005005_10_49,xgboost_direct,4,lags_only,0.1238,0.20528918225155846,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12005005_10_49,xgboost_direct,5,lags_only,0.1792,0.2743203791469194,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12005005_10_49,xgboost_direct,6,lags_only,0.0727,0.1353435158501441,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12005005_10_49,xgboost_direct,7,lags_only,0.0911,0.16174095013741657,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12009007_10_46,sarima,1,lags_only,0.0126,0.03373428063943162,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12009007_10_46,sarima,2,lags_only,0.0007,0.0029120515179392823,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12009007_10_46,sarima,3,lags_only,0.0002,0.0009819761129207384,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12009007_10_46,sarima,4,lags_only,0.0049,0.01540876216968011,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12009007_10_46,sarima,5,lags_only,0.0586,0.11412110249784668,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12009007_10_46,sarima,6,lags_only,0.3992,0.489076781360065,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12009007_10_46,sarima,7,lags_only,0.8431,0.9282927197467739,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12009007_10_46,xgboost_direct,1,lags_only,0.9999,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12009007_10_46,xgboost_direct,2,lags_only,0.7122,0.8035350299401198,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12009007_10_46,xgboost_direct,3,lags_only,0.0344,0.07514821256038648,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12009007_10_46,xgboost_direct,4,lags_only,0.0127,0.033941725768321516,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12009007_10_46,xgboost_direct,5,lags_only,0.0003,0.0014087227414330216,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12009007_10_46,xgboost_direct,6,lags_only,0.0004,0.0018106106106106107,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12009007_10_46,xgboost_direct,7,lags_only,0.0151,0.03899611650485437,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12028001_10_46,sarima,1,lags_only,0.4943,0.5863653200419727,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12028001_10_46,sarima,2,lags_only,0.0617,0.1185751806204845,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12028001_10_46,sarima,3,lags_only,0.0967,0.16896344667697064,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12028001_10_46,sarima,4,lags_only,0.1292,0.21237455470737918,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12028001_10_46,sarima,5,lags_only,0.1916,0.28919065420560747,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12028001_10_46,sarima,6,lags_only,0.2329,0.33412874365482237,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12028001_10_46,sarima,7,lags_only,0.3605,0.45245059573289,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12028001_10_46,xgboost_direct,1,lags_only,0.9392,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12028001_10_46,xgboost_direct,2,lags_only,0.4034,0.4934202867189613,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12028001_10_46,xgboost_direct,3,lags_only,0.0719,0.13413028052805281,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12028001_10_46,xgboost_direct,4,lags_only,0.0153,0.03944503990877993,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12028001_10_46,xgboost_direct,5,lags_only,0.0164,0.041639977540707473,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12028001_10_46,xgboost_direct,6,lags_only,0.002,0.007229416466826539,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12028001_10_46,xgboost_direct,7,lags_only,0.0029,0.009882290881688018,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12032001_10_46,sarima,1,lags_only,0.0054,0.016725205479452054,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12032001_10_46,sarima,2,lags_only,0.0032,0.010734718100890208,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12032001_10_46,sarima,3,lags_only,0.0132,0.035091358024691356,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12032001_10_46,sarima,4,lags_only,0.0467,0.09524284428442845,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12032001_10_46,sarima,5,lags_only,0.1017,0.17512848438690024,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12032001_10_46,sarima,6,lags_only,0.2008,0.29947810026385224,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12032001_10_46,sarima,7,lags_only,0.3026,0.40543917037037036,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12032001_10_46,xgboost_direct,1,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12032001_10_46,xgboost_direct,2,lags_only,0.8941,0.9763632455928519,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12032001_10_46,xgboost_direct,3,lags_only,0.151,0.239904,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12032001_10_46,xgboost_direct,4,lags_only,0.0615,0.11824107142857143,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12032001_10_46,xgboost_direct,5,lags_only,0.0139,0.03652283556072051,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12032001_10_46,xgboost_direct,6,lags_only,0.0048,0.015178741258741257,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12032001_10_46,xgboost_direct,7,lags_only,0.002,0.007229416466826539,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12040008_10_46,sarima,1,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12040008_10_46,sarima,2,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
12040008_10_46,sarima,3,lags_only,0.0014,0.005284474123539232,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
